<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
SAMBA,20160215,19.7,19.75,19.55,19.57,978652
SAMBA,20160214,19.65,19.8,19,19.22,3676945
RJHI,20160218,52.75,53.5,52.75,53,2051539
RJHI,20160217,52.5,53,52.5,52.53,1965223
RJHI,20160216,52.5,53.25,52.25,52.52,3929460
RJHI,20160215,51.5,52.75,51.5,52.07,3553365
RJHI,20160214,51.5,52.75,50.75,51.1,2928107
SAFCO,20160218,65.75,66.5,65.25,65.49,214591
SAFCO,20160217,64.25,65.25,64.25,64.82,156551
SAFCO,20160216,65.5,66,64.25,64.89,354989
SAFCO,20160215,63,64.75,63,64.39,133277
SAFCO,20160214,66,66.5,62,63.09,192230
SARCO,20160218,33,33.2,31.9,32.26,925249
SARCO,20160217,30.2,33,30.2,32.38,1008453
SARCO,20160216,30.2,31.2,29.5,30.19,1128086
SARCO,20160215,27.1,29.5,26.8,29.05,640006
SARCO,20160214,30.2,30.8,26.8,26.87,755024
SCERCO,20160218,35.8,36.1,35.6,35.9,448377
SCERCO,20160217,34.3,35.5,34.2,35.32,502269
SCERCO,20160216,34.8,35.2,33.8,34.27,724580
SCERCO,20160215,33.3,34.4,33.1,34.05,624059
SCERCO,20160214,35,35.2,33,33.19,661242
SAVOLA,20160218,39.5,40.5,39.3,39.45,384037
SAVOLA,20160217,38.5,39.7,38.1,39.52,240443
SAVOLA,20160216,38,39.5,37,38.91,724619
SAVOLA,20160215,35.8,38.1,35.5,36.99,301259
SAVOLA,20160214,37,37,35,35.01,425655
SPIMACO,20160218,28.2,29,28,28.74,456382
SPIMACO,20160217,26.4,28.3,26.4,28.06,1177606
SPIMACO,20160216,27.4,27.5,26.2,26.33,524663
SPIMACO,20160215,26.2,27.2,26.2,26.94,123065
SPIMACO,20160214,27.5,27.6,26,26.02,70720
NGIC,20160218,20,20.75,19.95,20.31,187586
NGIC,20160217,19.45,19.8,19.35,19.66,97591
NGIC,20160216,19.4,19.95,19.4,19.42,89799
NGIC,20160215,19,19.65,18.85,19.48,81188
NGIC,20160214,19.5,19.7,19,19.02,44451
NGCO,20160218,12.1,12.3,11.95,12,1494585
NGCO,20160217,11.6,12.05,11.6,11.97,1609590
NGCO,20160216,11.8,12.25,11.4,11.66,1178526
NGCO,20160215,11.2,11.6,11.1,11.46,378716
NGCO,20160214,11.85,11.85,11,11.06,626290
WAFRAH,20160218,22.2,22.75,21.95,22.58,1436860
WAFRAH,20160217,21.15,21.95,21.05,21.65,970358
WAFRAH,20160216,21.2,22.15,20.9,21.33,1866876
WAFRAH,20160215,19.5,20.9,18.6,20.88,1986685
WAFRAH,20160214,21.8,22.25,18.95,19.02,2584221
SCACO,20160218,6.15,6.2,6.1,6.15,626797
SCACO,20160217,5.95,6.1,5.95,6.1,766208
SCACO,20160216,6.1,6.2,5.9,5.97,1100961
SCACO,20160215,6,6.1,5.95,6.03,526239
SCACO,20160214,6.25,6.4,5.8,5.89,557762
SAIC,20160218,9.6,9.7,9.45,9.51,862017
SAIC,20160217,9.1,9.55,9.1,9.43,838217
SAIC,20160216,9.5,9.55,9.1,9.18,490485
SAIC,20160215,9.2,9.35,9.05,9.23,491221
SAIC,20160214,9.7,9.7,8.85,9,353223
SIDC,20160218,8.8,9.05,8.7,8.8,4266955
SIDC,20160217,8.3,8.9,8.3,8.62,4862435
SIDC,20160216,8.6,8.6,8.15,8.29,2964362
SIDC,20160215,7.95,8.35,7.9,8.31,1944846
SIDC,20160214,9,9,7.8,7.89,4350561
AADC,20160218,10.5,10.5,10.4,10.4,314024
AADC,20160217,10.05,10.4,10.05,10.34,233597
AADC,20160216,10.5,10.5,10.15,10.15,123094
AADC,20160215,10,10.5,9.75,10.16,514566
AADC,20160214,10.35,10.35,9.9,9.92,196573
ZOUJAJ,20160218,18,18.2,17.5,17.6,750298
ZOUJAJ,20160217,17,17.7,16.85,17.58,934363
ZOUJAJ,20160216,17.1,17.35,16.55,16.9,661364
ZOUJAJ,20160215,16.7,17,16.05,16.7,701477
ZOUJAJ,20160214,18.4,18.4,16,16.15,287063
SAAC,20160218,8.4,8.6,8.4,8.59,1266365
SAAC,20160217,8.4,8.45,8.3,8.42,1297747
SAAC,20160216,8.65,8.7,8.2,8.35,2698606
SAAC,20160215,7.9,7.95,7.9,7.95,526082
SAAC,20160214,7.65,7.7,7.2,7.25,852956
ALCO,20160218,10.5,10.8,10.35,10.63,2144817
ALCO,20160217,10.15,10.3,10,10.26,1424252
ALCO,20160216,10.3,10.35,10,10.09,1231397
ALCO,20160215,9.8,10.15,9.65,9.99,1062738
ALCO,20160214,10.2,10.2,9.55,9.62,954563
FIPCO,20160218,32.4,33.5,32.1,32.81,817704
FIPCO,20160217,30.1,32.4,30.1,31.77,850080
FIPCO,20160216,30.9,31.3,30,30.42,470013
FIPCO,20160215,28.2,30.4,28,30.06,481296
FIPCO,20160214,31,31.5,28.1,28.42,613462
SISCO,20160218,11.2,11.35,11,11.11,1294175
SISCO,20160217,10.35,11.1,10.25,10.96,1610060
SISCO,20160216,10.2,10.45,10.05,10.24,641794
SISCO,20160215,9.65,10.2,9.65,10.05,1155696
SISCO,20160214,10.5,10.55,9.45,9.53,1310311
APC,20160218,8.65,8.75,8.5,8.59,1395041
APC,20160217,8.2,8.55,8.2,8.49,1043942
APC,20160216,8.35,8.5,8.15,8.27,1283594
APC,20160215,7.9,8.3,7.9,8.27,1504587
APC,20160214,8.6,8.65,7.8,7.95,922105
NAMA,20160218,5.4,5.45,5.35,5.39,1099376
NAMA,20160217,5.2,5.35,5.15,5.33,1204699
NAMA,20160216,5.25,5.3,5.1,5.15,687641
NAMA,20160215,5,5.15,5,5.1,785140
NAMA,20160214,5.25,5.25,4.95,4.97,525529
NMMCC,20160218,22.25,23.95,22.25,23.95,3633354
NMMCC,20160217,21.8,21.8,21.5,21.8,528773
NMMCC,20160216,18.75,20.15,18.25,19.82,1320221
NMMCC,20160215,17.9,18.7,17.45,18.34,769422
NMMCC,20160214,19.4,19.45,17.4,17.7,1030379
SCCO,20160218,42.2,42.4,41.8,41.97,183793
SCCO,20160217,41.2,42.3,41,41.72,225072
SCCO,20160216,42.1,42.3,40.6,41.19,419464
SCCO,20160215,40,41.6,39.9,40.83,646075
SCCO,20160214,45.2,46.2,40.8,40.8,563989
ZIIC,20160218,26.5,26.7,25.5,26.37,545622
ZIIC,20160217,25.5,26.3,25.5,26.27,335145
ZIIC,20160216,26,26.2,25.3,25.75,588377
ZIIC,20160215,25,25.8,24.8,25.52,542300
ZIIC,20160214,26.1,26.2,24.75,24.84,533273
SIIG,20160218,10.75,11.1,10.65,11.02,2909505
SIIG,20160217,10.2,10.65,10.15,10.62,1969456
SIIG,20160216,10.35,10.6,10.15,10.26,1761620
SIIG,20160215,10,10.2,9.85,10.13,893442
SIIG,20160214,10.3,10.3,9.8,9.8,2139872
ARCCO,20160218,45,45.3,44.8,44.98,516265
ARCCO,20160217,44.8,45.3,44.5,44.83,520075
ARCCO,20160216,46,46,44.7,44.72,447266
ARCCO,20160215,45.4,45.4,44.7,44.74,565446
ARCCO,20160214,46,46.7,45.5,45.5,142549
YACCO,20160218,28.5,28.5,28.2,28.3,190168
YACCO,20160217,28,28.5,27.9,28.29,215900
YACCO,20160216,28.2,29,27.6,28.04,619344
YACCO,20160215,27.6,27.9,27.5,27.78,353916
YACCO,20160214,28,28.2,27.7,27.7,119965
SACCO,20160218,59.75,59.75,58.75,58.93,32881
SACCO,20160217,59,59.75,59,59.51,52550
SACCO,20160216,58,59,57.75,58.81,155845
SACCO,20160215,57,57.5,56.25,57,61723
SACCO,20160214,58,58.5,57,57.02,122646
QACCO,20160218,64.5,64.75,64,64.49,70877
QACCO,20160217,63.5,64.5,63.5,64.01,87533
QACCO,20160216,64.25,65.75,64,64.06,58177
QACCO,20160215,63.5,64,63.5,63.75,30229
QACCO,20160214,64,64.25,63.5,63.59,49691
SOCCO,20160218,69.5,69.5,68.25,68.96,25724
SOCCO,20160217,69,70,68.25,68.43,22091
SOCCO,20160216,67.75,70.75,67.75,69.25,93071
SOCCO,20160215,65.75,66.75,65.25,66.56,25988
SOCCO,20160214,69,69.5,65,65.43,36651
YNCCO,20160218,46.2,47,46.2,46.59,400918
YNCCO,20160217,45.5,46.5,45.5,45.89,635298
YNCCO,20160216,45.2,46.5,45.1,45.67,879419
YNCCO,20160215,43.9,44.8,43.7,44.5,233301
YNCCO,20160214,44,44.4,43.6,43.87,366982
EACCO,20160218,33.9,34,33.4,33.86,655735
EACCO,20160217,32.6,34,32.5,33.87,959884
EACCO,20160216,32.8,33.2,32,33.03,1173525
EACCO,20160215,31.1,32.7,30.9,32.37,454282
EACCO,20160214,31.4,31.5,30.9,31.04,481097
TACCO,20160218,13.95,14.1,13.8,13.87,129179
TACCO,20160217,13.75,13.9,13.6,13.85,141529
TACCO,20160216,13.9,14.3,13.4,13.62,681251
TACCO,20160215,13.35,13.6,13.25,13.6,48132
TACCO,20160214,14,14.1,13.25,13.39,65478
DUR,20160218,22.95,24.5,22.45,24.35,641277
DUR,20160217,21.2,23.05,21,22.53,815702
DUR,20160216,21.3,21.6,20.75,21.1,159075
DUR,20160215,20.55,21.25,19.6,20.63,182791
DUR,20160214,21.4,21.4,19.4,19.45,131114
SRECO,20160218,16.7,17.1,16.6,16.94,650431
SRECO,20160217,15.9,16.6,15.9,16.55,789456
SRECO,20160216,16,16.2,15.6,15.95,589703
SRECO,20160215,15.4,15.95,15.4,15.77,263259
SRECO,20160214,16.8,17,15.05,15.29,421724
BAHRI,20160218,35.7,35.9,35,35.53,2019148
BAHRI,20160217,34.2,35.2,34,35.12,1810805
BAHRI,20160216,35.1,35.5,34,34.42,2197630
BAHRI,20160215,33.7,34.8,33.5,34.56,1529356
BAHRI,20160214,35.1,35.4,33.2,33.44,1266414
SAPTCO,20160218,10.5,10.55,10.35,10.45,2246705
SAPTCO,20160217,10.2,10.35,10.1,10.29,2136068
SAPTCO,20160216,10.2,10.35,10,10.16,2419249
SAPTCO,20160215,9.75,10.1,9.5,10.02,1856464
SAPTCO,20160214,10.25,10.35,9.45,9.51,2356674
SASCO,20160218,14.65,14.75,14.45,14.61,986430
SASCO,20160217,14.05,14.55,14,14.39,1104849
SASCO,20160216,14.4,14.6,13.75,14.24,1461713
SASCO,20160215,12.9,14.05,12.8,13.92,1693878
SASCO,20160214,14.65,14.75,12.8,12.82,2598338
ANAAM,20160218,18.05,18.45,17.65,17.76,1148088
ANAAM,20160217,17,17.85,17,17.71,1136066
ANAAM,20160216,17.35,18.15,16.65,17.5,3033047
ANAAM,20160215,15.5,16.7,15,16.7,1337690
ANAAM,20160214,17.1,17.7,15.2,15.2,1801320
TAPRCO,20160218,36.7,37.9,36.4,36.66,8543198
TAPRCO,20160217,34.8,37.3,34,36.27,10128118
TAPRCO,20160216,34,35.6,32.9,34.41,10734765
TAPRCO,20160215,30,32.8,30,32.8,6003785
TAPRCO,20160214,34.8,35.5,29.7,29.88,7366239
ATTMCO,20160218,18.25,19.35,17.85,19.05,696569
ATTMCO,20160217,16.6,18.2,16.6,18.01,750601
ATTMCO,20160216,16.9,16.9,16.1,16.55,772993
ATTMCO,20160215,16.5,16.65,15.7,16.37,908451
ATTMCO,20160214,18.1,18.1,16.15,16.23,546492
TIRECO,20160218,33.2,33.5,32.6,32.88,112591
TIRECO,20160217,32,32.5,31.8,32.28,66676
TIRECO,20160216,32,32.6,31.5,31.9,131816
TIRECO,20160215,32.4,32.4,31.5,31.55,85270
TIRECO,20160214,33.1,33.1,31.5,31.5,125823
MCDCO,20160218,81.75,82.75,81,81.08,48750
MCDCO,20160217,80,81.25,80,80.73,56993
MCDCO,20160216,85,86.25,79,80.24,219099
MCDCO,20160215,82.25,85,82.25,83.34,23064
MCDCO,20160214,83.75,84.5,82,82.4,26721
SLTCO,20160218,54,54.25,52.25,52.77,825992
SLTCO,20160217,50.5,53.5,50.25,53.02,1559111
SLTCO,20160216,51.75,52.75,49.7,50.39,1250862
SLTCO,20160215,49.3,51.75,49.3,50.95,1126379
SLTCO,20160214,51,52,48.9,49.49,1227978
ABDICO,20160218,13.5,13.5,13.5,13.5,0
ABDICO,20160217,13.5,13.5,13.5,13.5,0
ABDICO,20160216,13.5,13.5,13.5,13.5,0
ABDICO,20160215,13.5,13.5,13.5,13.5,0
ABDICO,20160214,13.5,13.5,13.5,13.5,0
SIECO,20160218,43.9,46.2,43.8,45.01,2042484
SIECO,20160217,40,43.4,40,43.38,1550220
SIECO,20160216,41.5,42.4,39,39.51,2327904
SIECO,20160215,38.2,41.5,38.2,41.31,1510165
SIECO,20160214,37.4,39.4,37,37.97,1737972
ADCO,20160218,17.15,17.65,17.15,17.53,2938502
ADCO,20160217,17.05,17.2,17.05,17.1,1498519
ADCO,20160216,17.25,17.35,17,17.09,1542640
ADCO,20160215,16.95,17.15,16.9,17.02,1513463
ADCO,20160214,17.3,17.35,16.85,16.87,2105821
THIMAR,20160218,33.2,34.2,32.7,33.2,2313059
THIMAR,20160217,31.8,33,31.6,32.57,2133717
THIMAR,20160216,32.3,33.5,31.2,31.79,2517254
THIMAR,20160215,29.6,32.4,29.5,31.81,2786391
THIMAR,20160214,34.1,34.6,29.9,29.9,1488367
TECO,20160218,35.2,36.1,34.8,34.9,1933188
TECO,20160217,34.5,35.5,34,35.09,1589089
TECO,20160216,35.2,35.6,33.3,34.32,1671751
TECO,20160215,31.7,34.1,31.3,34.03,1685388
TECO,20160214,35.6,36,31,31.04,1591668
AHFCO,20160218,14,14.55,13.9,14.04,864808
AHFCO,20160217,13.25,13.9,13.25,13.87,219775
AHFCO,20160216,13,13.6,12.8,13.24,492494
AHFCO,20160215,12.35,12.75,12.25,12.69,211582
AHFCO,20160214,12.45,12.7,12.1,12.18,281504
JARIR,20160218,120.5,122.75,120,121.21,78637
JARIR,20160217,119,121,118.25,119.36,63007
JARIR,20160216,120.5,124.25,120.25,121.62,127663
JARIR,20160215,114.75,120.25,114.75,118.47,183727
JARIR,20160214,116,119,113.5,114.55,151879
SECO,20160218,14.5,14.55,14.45,14.5,1155349
SECO,20160217,14.25,14.5,14.2,14.47,1217061
SECO,20160216,14.25,14.4,14.2,14.22,1023880
SECO,20160215,14,14.4,14,14.14,1480189
SECO,20160214,14.15,14.25,14,14.01,1702812
STC,20160218,64.75,65.5,64.75,65.32,436387
STC,20160217,64.5,65,64.5,64.81,219501
STC,20160216,64.5,65,64.5,64.66,358051
STC,20160215,63.75,64.75,63.75,64.37,226274
STC,20160214,63.5,64.5,63.5,63.62,634474
NADEC,20160218,17.9,18.15,17.7,17.93,782770
NADEC,20160217,17.35,17.9,17.25,17.6,853809
NADEC,20160216,17.4,17.75,17.2,17.34,957301
NADEC,20160215,16.85,17.4,16.75,17.2,545790
NADEC,20160214,17.55,17.6,16.85,16.85,1206197
QAACO,20160218,9.55,9.6,9.4,9.51,1595696
QAACO,20160217,9.1,9.4,9.1,9.39,950529
QAACO,20160216,9.25,9.5,8.95,9.13,1595557
QAACO,20160215,8.9,9.2,8.65,9.06,1488374
QAACO,20160214,9.8,9.85,8.7,8.73,1463728
TAACO,20160218,9.4,9.55,9.4,9.49,966705
TAACO,20160217,9.25,9.35,9.25,9.32,477706
TAACO,20160216,9.35,9.5,9.05,9.2,608504
TAACO,20160215,9.1,9.35,9,9.21,555291
TAACO,20160214,9.5,9.6,8.95,8.99,637131
SFICO,20160218,13,13.65,12.95,13.32,2806900
SFICO,20160217,12.6,13.1,12.55,12.84,1316466
SFICO,20160216,12.55,13.15,12.2,12.57,1788146
SFICO,20160215,11.7,12.45,11.3,12.33,1481208
SFICO,20160214,13,13.3,11.35,11.43,1720962
ASACO,20160218,36.8,38.1,36.5,37.66,1773402
ASACO,20160217,35.4,36.2,35,35.86,1061562
ASACO,20160216,35.4,36.5,34.2,35.28,1096190
ASACO,20160215,31.9,34.9,31.7,34.41,1331899
ASACO,20160214,36.5,36.8,31.7,31.8,1152911
JADCO,20160218,22,23,21.8,22.44,439496
JADCO,20160217,21.95,22.1,21.4,21.93,87160
JADCO,20160216,21.6,22.2,21.4,21.67,112566
JADCO,20160215,20.75,21.7,20.75,21.41,39091
JADCO,20160214,21.85,22.2,20,20.23,88304
BISACO,20160218,77.5,77.5,77.5,77.5,0
BISACO,20160217,77.5,77.5,77.5,77.5,0
BISACO,20160216,77.5,77.5,77.5,77.5,0
BISACO,20160215,77.5,77.5,77.5,77.5,0
BISACO,20160214,77.5,77.5,77.5,77.5,0
GIZACO,20160218,10.15,10.45,10.1,10.38,1713707
GIZACO,20160217,9.75,10.05,9.75,9.99,1447016
GIZACO,20160216,9.9,10.05,9.55,9.7,2479517
GIZACO,20160215,9.35,9.8,9.2,9.67,2142610
GIZACO,20160214,10.5,10.6,9.25,9.29,2177484
SABIC,20160218,70.25,71.5,70,70.45,12185277
SABIC,20160217,67.5,69.75,67.25,69.15,11556906
SABIC,20160216,68,70.25,67.75,67.99,10337347
SABIC,20160215,65,67.25,65,66.66,10271349
SABIC,20160214,66.25,66.25,64.25,64.66,9731635
NIC,20160218,8.25,8.3,8.15,8.16,1933166
NIC,20160217,8,8.15,8,8.14,2743911
NIC,20160216,8.25,8.35,7.95,8.05,3346595
NIC,20160215,7.95,8.25,7.95,8.13,1213598
NIC,20160214,8.05,8.1,7.9,7.96,1479700
NCB,20160218,39.5,39.5,38.8,39.17,548387
NCB,20160217,38.4,39.1,38.4,38.89,306643
NCB,20160216,38.8,39.5,38.8,38.91,467566
NCB,20160215,38,38.6,38,38.47,212960
NCB,20160214,38.8,39.3,37.6,37.89,452554
SPCO,20160218,7.85,8,7.8,7.94,3605281
SPCO,20160217,7.6,7.8,7.6,7.8,3444780
SPCO,20160216,7.75,7.8,7.55,7.65,4108622
SPCO,20160215,7.5,7.65,7.45,7.59,2957243
SPCO,20160214,7.7,7.75,7.4,7.44,2467398
EEC,20160218,22.35,22.6,22.3,22.37,755546
EEC,20160217,21.5,22.35,21.4,22.18,913971
EEC,20160216,21.8,22,21.45,21.52,696076
EEC,20160215,20,21.75,20,21.45,531693
EEC,20160214,22.4,22.4,21.15,21.25,840381
TAWUNIYA,20160218,68,70,68,69.05,210253
TAWUNIYA,20160217,66,68,65,67.13,94267
TAWUNIYA,20160216,69.25,70.25,66,66.34,354394
TAWUNIYA,20160215,67,69.25,66.25,68.34,258370
TAWUNIYA,20160214,74,74,65,66.02,241751
ALBILAD,20160218,22.6,22.95,22.6,22.82,377871
ALBILAD,20160217,22.25,22.5,22,22.45,493020
ALBILAD,20160216,22,22.7,21.75,22.12,326201
ALBILAD,20160215,21,21.75,21,21.71,353122
ALBILAD,20160214,23.1,23.5,20.75,20.9,453975
SADAFCO,20160218,126.5,128,124.75,125.11,52073
SADAFCO,20160217,124.75,126.5,124.75,126.37,26640
SADAFCO,20160216,121,123,119.5,122.77,35800
SADAFCO,20160215,117.25,120,117.25,120,19761
SADAFCO,20160214,120.5,122.75,118.25,119.08,21193
ALMARAI,20160218,63.5,64.25,61.5,62.31,859154
ALMARAI,20160217,63.25,63.5,62.25,63.05,280273
ALMARAI,20160216,64.25,65.75,63,63.01,324706
ALMARAI,20160215,63,65,61.5,64.08,275784
ALMARAI,20160214,67.75,68.5,62.25,62.72,134837
SRMG,20160218,40.6,41.5,39.4,39.89,1305287
SRMG,20160217,38.7,41.1,38.4,39.24,1240018
SRMG,20160216,40.5,41.3,37.9,38.84,1468874
SRMG,20160215,36.2,39.6,36,39.3,1546765
SRMG,20160214,41.3,42.4,36,36.07,1283795
SIPCHEM,20160218,11.95,12.75,11.85,12.35,2368071
SIPCHEM,20160217,11.8,11.95,11.4,11.73,628280
SIPCHEM,20160216,11.3,11.8,11.1,11.61,1997674
SIPCHEM,20160215,10.5,11.2,10.5,11.09,1577448
SIPCHEM,20160214,10.55,10.8,10.35,10.52,1337974
YANSAB,20160218,32,32.7,31.3,31.73,760225
YANSAB,20160217,29.4,31.9,28.9,31.54,881346
YANSAB,20160216,29,30.2,28.8,29.39,1599222
YANSAB,20160215,27.5,28.9,27.5,28.46,663021
YANSAB,20160214,27.5,28.1,27.1,27.44,1247879
ALDREES,20160218,36,37,36,36.84,409680
ALDREES,20160217,35.1,35.7,34.8,35.59,317966
ALDREES,20160216,34.6,36.2,34.6,34.97,477818
ALDREES,20160215,33.6,34.7,33.5,34.37,217415
ALDREES,20160214,34.4,34.4,33.5,33.59,317333
ALABDULLATIF,20160218,16.4,16.55,16.2,16.3,1836130
ALABDULLATIF,20160217,15.75,16.25,15.55,16.18,1519822
ALABDULLATIF,20160216,16.25,16.4,15.55,15.74,1847642
ALABDULLATIF,20160215,15.6,16.2,15.3,15.84,2867235
ALABDULLATIF,20160214,17.65,17.8,15.65,15.65,2322382
MAADEN,20160218,32.5,33.1,32.2,32.68,2593300
MAADEN,20160217,30.5,32.1,30.3,32,2476444
MAADEN,20160216,30.4,31,30,30.59,2280941
MAADEN,20160215,29.7,30.2,29.6,30.1,2164656
MAADEN,20160214,30.2,30.4,29.3,29.57,2446257
EMAAR.TASI,20160218,12.3,12.65,12.15,12.42,7088199
EMAAR.TASI,20160217,12.15,12.35,11.9,12.18,3330118
EMAAR.TASI,20160216,12.25,12.35,11.75,12.24,6472487
EMAAR.TASI,20160215,11.6,12.15,11.5,11.95,4312320
EMAAR.TASI,20160214,12.4,12.5,11.5,11.53,3732274
ALINMA,20160218,13.05,13.15,12.9,13.02,71552806
ALINMA,20160217,12.7,13.1,12.65,12.91,63306548
ALINMA,20160216,12.95,13,12.65,12.72,66080422
ALINMA,20160215,12.6,12.85,12.6,12.77,62448368
ALINMA,20160214,12.9,13,12.4,12.45,61560200
SPM,20160218,13.1,13.45,12.95,13.23,2772873
SPM,20160217,12.3,12.8,12.3,12.65,1600167
SPM,20160216,12.75,12.95,12.05,12.34,2256602
SPM,20160215,11.5,12.55,11.5,12.41,1278356
SPM,20160214,13.05,13.1,11.55,11.61,948361
HOKAIR,20160218,44,44.2,43.2,43.86,317276
HOKAIR,20160217,41.4,43.4,41.4,43.18,162156
HOKAIR,20160216,43,43.8,41.5,41.55,315019
HOKAIR,20160215,41.3,42.7,40.1,42.04,702947
HOKAIR,20160214,44,44,41,41,149551
RSH,20160218,20.35,20.55,20,20.15,1032069
RSH,20160217,19,20.75,19,20.29,1343582
RSH,20160216,19.1,19.7,18.8,19.16,762631
RSH,20160215,17.5,19,17.45,18.85,527908
RSH,20160214,19.35,19.5,17.45,17.57,489116
ALTAYYAR,20160218,36.2,36.4,34.8,35,4287514
ALTAYYAR,20160217,35.5,36.4,34.7,35.5,3039498
ALTAYYAR,20160216,36.2,36.8,34.2,35.31,4360545
ALTAYYAR,20160215,34.3,36.6,33.1,35.2,4987254
ALTAYYAR,20160214,38.7,39.2,33.5,33.7,6682187
HB,20160218,64.5,65.5,64,64.67,26634
HB,20160217,62,65.75,62,63.85,40601
HB,20160216,64,65,61.5,62.08,33542
HB,20160215,62,63,62,62.88,6496
HB,20160214,62,62.25,60.25,60.3,22334
CHEMANOL,20160218,5.45,5.45,5.25,5.34,2412895
CHEMANOL,20160217,5.2,5.35,5.2,5.29,923611
CHEMANOL,20160216,5.25,5.4,5.15,5.23,2212575
CHEMANOL,20160215,5,5.2,5,5.18,1380076
CHEMANOL,20160214,5.25,5.25,5,5,960793
ALOTHAIM,20160218,80.75,84,80.75,82.42,104825
ALOTHAIM,20160217,80.25,81,80.25,80.78,3433
ALOTHAIM,20160216,80.25,82,79.25,79.83,39769
ALOTHAIM,20160215,77.75,79.5,76.25,78.98,140820
ALOTHAIM,20160214,82,82,77,77.66,114692
BABTAIN,20160218,22.3,23.5,22.1,22.51,1015549
BABTAIN,20160217,21.55,22.2,21.35,22.02,911010
BABTAIN,20160216,21.5,22.35,21.15,21.51,540451
BABTAIN,20160215,21.05,21.4,20.65,21.16,196988
BABTAIN,20160214,21.6,21.7,20.55,20.63,259231
APPC,20160218,35.5,36.3,35.5,36,1128148
APPC,20160217,35.2,35.5,34.8,35.27,749177
APPC,20160216,35,36.1,34.5,35.04,1156485
APPC,20160215,34.2,34.9,34.1,34.37,578616
APPC,20160214,33.5,34.4,32.5,33.97,1219726
ACIG,20160218,11.8,12.3,11.65,12.05,1805557
ACIG,20160217,11.15,11.7,11.1,11.59,963873
ACIG,20160216,11.35,11.55,10.95,11.15,1057745
ACIG,20160215,10.35,11.25,10.35,11.09,937748
ACIG,20160214,11.95,12,10.45,10.46,737873
JABALOMAR,20160218,48,48.7,48,48.03,958250
JABALOMAR,20160217,46.7,46.8,46.3,46.73,282915
JABALOMAR,20160216,46.1,46.7,46,46.52,559416
JABALOMAR,20160215,45.1,46,45,45.72,409243
JABALOMAR,20160214,46.4,46.9,45.4,45.53,497107
MEDGULF,20160218,15.3,15.7,15.3,15.44,1723972
MEDGULF,20160217,14.5,15.3,14.5,15.17,2428518
MEDGULF,20160216,14.9,15.2,14.15,14.66,2015762
MEDGULF,20160215,14.2,14.65,13.7,14.44,2563320
MEDGULF,20160214,16.05,16.2,14,14,2311583
WALAA,20160218,7.9,8,7.8,7.9,1077670
WALAA,20160217,7.4,7.8,7.4,7.75,1484913
WALAA,20160216,7.8,7.95,7.25,7.47,2360393
WALAA,20160215,7.1,7.65,7.1,7.58,1403166
WALAA,20160214,8,8,7.05,7.07,1275216
MALATH,20160218,12.45,12.75,12.4,12.45,2367004
MALATH,20160217,11.95,12.45,11.9,12.28,2161805
MALATH,20160216,12.1,12.4,11.55,11.9,1835171
MALATH,20160215,11.4,11.95,11.4,11.83,2385679
MALATH,20160214,13.4,13.4,11.5,11.5,1734583
